update_step,landmark_label,cov_x,cov_y,NIS
524,3,0.003787992222942513,0.003787992222942513,nan
524,4,0.0037879922229425143,0.003787992222942517,0.04016949495017958
525,1,0.0037595102318952393,0.0037595102318952393,1.4426968007243697
525,2,0.0037879922229361743,0.0037879922229106353,nan
525,3,0.003787992222910636,0.0037879922229361773,nan
525,4,0.0037879922229361786,0.0037879922229361812,nan
526,1,0.003759510231888998,0.00375951023186384,nan
526,2,0.0037595102318889973,0.0037595102318638413,0.9819341032859377
526,3,0.0037879922229043005,0.0037879922229298417,nan
526,4,0.003787992222904302,0.0037879922229298456,nan
527,1,0.003759510231857599,0.003759510231857599,nan
527,2,0.0037595102318827562,0.0037595102318576,nan
527,3,0.003759510231857601,0.0037595102318827597,0.5011733499388745
527,4,0.003787992222897966,0.0037879922228979688,nan
528,1,0.0037595102318513578,0.0037595102318513578,nan
528,2,0.003759510231851357,0.003759510231851359,nan
528,3,0.00375951023185136,0.0037595102318513604,nan
528,4,0.0037595102318513617,0.0037595102318513643,0.04008222380813882
529,1,0.003731453357689437,0.003731453357689437,1.4772993181286427
529,2,0.003759510231845209,0.0037595102318204285,nan
529,3,0.0037595102318204294,0.0037595102318452125,nan
529,4,0.003759510231845214,0.0037595102318452164,nan
530,1,0.0037314533576833808,0.0037314533576589663,nan
530,2,0.00373145335768338,0.003731453357658968,1.0026420461056371
530,3,0.0037595102318142815,0.0037595102318390646,nan
530,4,0.0037595102318142832,0.0037595102318390685,nan
531,1,0.00373145335765291,0.00373145335765291,nan
531,2,0.0037314533576773235,0.0037314533576529117,nan
531,3,0.0037314533576529125,0.003731453357677327,0.5152973236259071
531,4,0.0037595102318081354,0.003759510231808138,nan
532,1,0.0037314533576468536,0.0037314533576468536,nan
532,2,0.0037314533576468527,0.0037314533576468553,nan
532,3,0.003731453357646856,0.003731453357646856,nan
532,4,0.0037314533576468575,0.00373145335764686,0.04031350581684006
533,1,0.0037038121530517357,0.0037038121530517357,1.4932654828190306
533,2,0.003731453357640886,0.003731453357616836,nan
533,3,0.0037314533576168368,0.0037314533576408896,nan
533,4,0.003731453357640891,0.0037314533576408935,nan
534,1,0.003703812153045857,0.0037038121530221595,nan
