update_step,landmark_label,cov_x,cov_y,NIS
1,1,0.005445134462733062,0.005445134462733439,5.614305211235382e-31
2,1,0.005437196278454554,0.005400763245258496,nan
2,2,0.005437196278454901,0.005400763245258148,5.668996961778779e-31
3,1,0.005393930437909271,0.005393930437909592,nan
3,2,0.005427487485372732,0.005393930437909256,nan
3,3,0.005393930437909607,0.00542748748537238,1.1788242597139434e-30
4,1,0.005386904648229394,0.005386904648229719,nan
4,2,0.005386904648229719,0.0053869046482293926,nan
4,3,0.005386904648229719,0.0053869046482293926,nan
4,4,0.0053869046482293926,0.00538690464822972,5.686079002225539e-31
5,1,0.003500091598016229,0.003500091598016366,8.011755748025842e-31
5,2,0.005384766380972823,0.005375206151415863,nan
5,3,0.005375206151416182,0.005384766380972504,nan
5,4,0.005384766380972499,0.005384766380972829,nan
6,1,0.0034992274864952375,0.003495185337357391,nan
6,2,0.0034992274864953715,0.003495185337357256,8.01780318145976e-31
6,3,0.005373261900493949,0.005382605909635661,nan
6,4,0.005373261900493628,0.005382605909635983,nan
7,1,0.0034943554537354704,0.0034943554537356022,nan
7,2,0.003498307241961016,0.003494355453735468,nan
7,3,0.0034943554537356035,0.00349830724196088,1.6215409575330644e-30
7,4,0.005371191350291331,0.0053711913502916455,nan
8,1,0.003493516324212872,0.003493516324213005,nan
8,2,0.003493516324213004,0.0034935163242128713,nan
8,3,0.003493516324213004,0.0034935163242128713,nan
8,4,0.0034935163242128717,0.0034935163242130044,8.019860399082826e-31
9,1,0.002588819559120122,0.002588819559120195,9.13498530684156e-31
9,2,0.0034931090352130732,0.0034912347966043734,nan
9,3,0.0034912347966045048,0.003493109035212942,nan
9,4,0.0034931090352129414,0.0034931090352130745,nan
10,1,0.002588600371732719,0.002587570760185186,nan
10,2,0.002588600371732791,0.0025875707601851136,9.136524570438981e-31
10,3,0.00349084513013801,0.0034926994777331136,nan
10,4,0.0034908451301378786,0.003492699477733246,nan
11,1,0.0025873556761229926,0.002587355676123064,nan
11,2,0.0025883744210385817,0.002587355676122992,nan
11,3,0.0025873556761230646,0.0025883744210385092,1.8369636370348465e-30
11,4,0.00349044344001484,0.003490443440014971,nan
12,1,0.0025871393666221294,0.0025871393666222014,nan
12,2,0.002587139366622201,0.0025871393666221294,nan
12,3,0.002587139366622201,0.0025871393666221294,nan
12,4,0.0025871393666221294,0.0025871393666222014,9.137056304082443e-31
13,1,0.002055306586869359,0.0020553065868694044,9.792590845983979e-31
13,2,0.002587011510741871,0.0025864165559532112,nan
13,3,0.0025864165559532823,0.0025870115107417997,nan
13,4,0.0025870115107417997,0.0025870115107418717,nan
14,1,0.002055226827627666,0.002054851281436855,nan
14,2,0.00205522682762771,0.00205485128143681,9.793152053283553e-31
14,3,0.0025862919321381368,0.0025868832195435247,nan
14,4,0.0025862919321380656,0.0025868832195435967,nan
15,1,0.002054772391023349,0.0020547723910233936,nan
15,2,0.0020551456298060224,0.0020547723910233485,nan
15,3,0.002054772391023393,0.0020551456298059773,1.9646534541073712e-30
15,4,0.0025861650605416785,0.00258616506054175,nan
16,1,0.0020546932291250165,0.002054693229125061,nan
16,2,0.0020546932291250603,0.002054693229125016,nan
16,3,0.0020546932291250603,0.0020546932291250156,nan
16,4,0.002054693229125016,0.002054693229125061,9.793346867807505e-31
17,1,0.0017044417843777174,0.0017044417843777482,1.0225065124229198e-30
17,2,0.002054640931551944,0.0020543961784446093,nan
17,3,0.0020543961784446536,0.0020546409315519,nan
17,4,0.0020546409315519,0.0020546409315519453,nan
18,1,0.0017044060683099485,0.0017042376341267578,nan
18,2,0.0017044060683099787,0.0017042376341267268,1.0225316758852632e-30
18,3,0.0020543447473070665,0.002054588514421178,nan
18,4,0.002054344747307022,0.0020545885144212235,nan
19,1,0.001704202172418739,0.0017042021724187695,nan
19,2,0.0017043699295078345,0.0017042021724187385,nan
19,3,0.0017042021724187693,0.001704369929507804,2.0491765830082085e-30
19,4,0.0020542927074319343,0.00205429270743198,nan
20,1,0.0017041666291483213,0.0017041666291483521,nan
20,2,0.0017041666291483517,0.0017041666291483213,nan
20,3,0.001704166629148352,0.0017041666291483211,nan
20,4,0.0017041666291483211,0.0017041666291483528,1.0225404279249575e-30
21,1,0.001456016818591051,0.0014560168185910735,1.0531272549464569e-30
21,2,0.0017041413956332238,0.0017040228981799698,nan
21,3,0.0017040228981800003,0.0017041413956331933,nan
21,4,0.0017041413956331933,0.001704141395633225,nan
22,1,0.001455998496475832,0.0014559119926796673,nan
22,2,0.0014559984964758541,0.0014559119926796447,1.0531401757381849e-30
22,3,0.001703997959745397,0.0017041161207785192,nan
22,4,0.0017039979597453661,0.0017041161207785509,nan
23,1,0.0014558937625121524,0.001455893762512175,nan
23,2,0.001455980021090169,0.0014558937625121526,nan
23,3,0.0014558937625121747,0.001455980021090147,2.1092671656676016e-30
23,4,0.0017039728126926282,0.0017039728126926597,nan
24,1,0.0014558755023628763,0.0014558755023628988,nan
24,2,0.0014558755023628982,0.0014558755023628765,nan
24,3,0.0014558755023628986,0.0014558755023628763,nan
24,4,0.0014558755023628765,0.0014558755023628992,1.0531446735171854e-30
25,1,0.0012708451045149022,0.0012708451045149193,1.0759514319023143e-30
25,2,0.0014558618672643022,0.0014557976920912482,nan
25,3,0.0014557976920912701,0.0014558618672642805,nan
25,4,0.0014558618672642805,0.0014558618672643035,nan
26,1,0.0012708347559022978,0.0012707858552756094,nan
26,2,0.0012708347559023145,0.0012707858552755925,1.0759587349352276e-30
26,3,0.0014557841755360318,0.001455848215384304,nan
26,4,0.0014557841755360097,0.001455848215384327,nan
27,1,0.001270775545225887,0.0012707755452259044,nan
27,2,0.0012708243428527486,0.0012707755452258875,nan
27,3,0.001270775545225904,0.0012708243428527317,2.1541845691903064e-30
27,4,0.0014557705748182092,0.0014557705748182322,nan
28,1,0.0012707652224533135,0.0012707652224533308,nan
28,2,0.0012707652224533302,0.0012707652224533139,nan
28,3,0.0012707652224533304,0.0012707652224533132,nan
28,4,0.0012707652224533132,0.001270765222453331,1.0759612781270385e-30
