update_step,landmark_label,cov_x,cov_y,NIS
324,1,2.5677462564612036e-05,3.7004145406018674e-05,nan
324,2,5.8888551799625194e-05,4.741142887305481e-05,nan
324,3,2.566309514428226e-05,3.534502181387019e-05,nan
324,4,5.652206690184774e-05,4.475418876765792e-05,0.8398492996514503
325,1,2.5560841856693686e-05,3.649630657516671e-05,0.0952385103319412
325,2,5.8888551799625126e-05,4.7411428873054695e-05,nan
325,3,2.5663095144282245e-05,3.534502181387019e-05,nan
325,4,5.6522066901847715e-05,4.4754188767657916e-05,nan
326,1,2.556084185669367e-05,3.649630657516653e-05,nan
326,2,5.732749683130446e-05,4.6118053466067675e-05,0.7470122605883698
326,3,2.566309514428223e-05,3.5345021813870156e-05,nan
326,4,5.6522066901847166e-05,4.475418876765778e-05,nan
327,1,2.5560841856693663e-05,3.649630657516652e-05,nan
327,2,5.732749683130445e-05,4.611805346606767e-05,nan
327,3,2.5481975656930408e-05,3.5183616463478116e-05,0.1060095420776186
327,4,5.652206690184715e-05,4.475418876765777e-05,nan
328,1,2.5560841856693663e-05,3.6496306575166496e-05,nan
328,2,5.732749683130409e-05,4.611805346606755e-05,nan
328,3,2.5481975656930408e-05,3.518361646347807e-05,nan
328,4,5.5347186304849664e-05,4.4616972412888494e-05,0.8739710120923923
329,1,2.5457488900103118e-05,3.599857075531758e-05,0.10496625938035108
329,2,5.732749683130403e-05,4.6118053466067444e-05,nan
329,3,2.5481975656930394e-05,3.518361646347807e-05,nan
329,4,5.534718630484964e-05,4.461697241288849e-05,nan
330,1,2.54574889001031e-05,3.599857075531739e-05,nan
330,2,5.589651081425816e-05,4.461996651148995e-05,0.6969739108823216
330,3,2.5481975656930378e-05,3.518361646347804e-05,nan
330,4,5.5347186304849136e-05,4.4616972412888365e-05,nan
331,1,2.5457488900103097e-05,3.599857075531738e-05,nan
331,2,5.5896510814258156e-05,4.461996651148994e-05,nan
331,3,2.531203797329217e-05,3.5013615707117254e-05,0.10428618360763446
331,4,5.534718630484912e-05,4.461697241288835e-05,nan
332,1,2.5457488900103097e-05,3.599857075531736e-05,nan
332,2,5.589651081425781e-05,4.4619966511489834e-05,nan
332,3,2.531203797329217e-05,3.5013615707117206e-05,nan
332,4,5.4192736414767476e-05,4.4469942465670174e-05,0.9047445890671492
333,1,2.5365220762722175e-05,3.551111142515464e-05,0.10757244315668439
333,2,5.589651081425775e-05,4.461996651148973e-05,nan
333,3,2.5312037973292155e-05,3.5013615707117206e-05,nan
333,4,5.419273641476745e-05,4.446994246567017e-05,nan
334,1,2.5365220762722154e-05,3.551111142515443e-05,nan
334,2,5.458663012066742e-05,4.285872132302516e-05,0.6477943791663389
334,3,2.5312037973292138e-05,3.501361570711718e-05,nan
334,4,5.419273641476697e-05,4.446994246567005e-05,nan
335,1,2.536522076272215e-05,3.551111142515442e-05,nan
335,2,5.458663012066741e-05,4.2858721323025157e-05,nan
335,3,2.5152564216413508e-05,3.483582429245751e-05,0.10645900068442311
335,4,5.4192736414766954e-05,4.446994246567004e-05,nan
336,1,2.536522076272215e-05,3.55111114251544e-05,nan
336,2,5.4586630120667086e-05,4.285872132302506e-05,nan
336,3,2.5152564216413508e-05,3.483582429245746e-05,nan
336,4,5.306251655980971e-05,4.43124304067524e-05,0.9268170642787018
337,1,2.5283026048320065e-05,3.503371722234086e-05,0.11939323342930754
337,2,5.458663012066703e-05,4.2858721323024974e-05,nan
337,3,2.5152564216413498e-05,3.483582429245746e-05,nan
337,4,5.306251655980969e-05,4.431243040675239e-05,nan
338,1,2.528302604832004e-05,3.503371722234062e-05,nan
338,2,5.3308457900403106e-05,4.0816501548368494e-05,0.639695474719919
338,3,2.5152564216413478e-05,3.483582429245743e-05,nan
338,4,5.306251655980918e-05,4.431243040675228e-05,nan
339,1,2.5283026048320037e-05,3.503371722234062e-05,nan
339,2,5.33084579004031e-05,4.0816501548368494e-05,nan
339,3,2.5003501664256917e-05,3.4650018724202244e-05,0.1279148557846844
339,4,5.306251655980916e-05,4.431243040675226e-05,nan
340,1,2.5283026048320037e-05,3.50337172223406e-05,nan
340,2,5.330845790040279e-05,4.0816501548368406e-05,nan
340,3,2.5003501664256917e-05,3.465001872420219e-05,nan
340,4,5.19580654710972e-05,4.414265988416711e-05,0.9768625128071391
